219;SPECI;Triaxomera;parasitella;(Hübner, 1796)
220;GENUS;;Archinemapogon;Zagulajev, 1962
221;SPECI;Archinemapogon;yildizae;Ko<135>ak, 1981
222;GENUS;;Nemaxera;Zagulajev, 1964
223;SPECI;Nemaxera;betulinella;(Paykull, 1785)
224;GENUS;;Nemapogon;Schrank, 1802
225;SPECI;Nemapogon;granella;(Linnaeus, 1758)
226;SPECI;Nemapogon;cloacella;(Haworth, 1828)
227;SPECI;Nemapogon;wolffiella;Karsholt & Nielsen, 1976
228;SPECI;Nemapogon;inconditella;(D. Lucas, 1956)
229;SPECI;Nemapogon;variatella;(Clemens, 1859)
230;SPECI;Nemapogon;clematella;(Fabricius, 1781)
231;SPECI;Nemapogon;fungivorella;(Benander, 1939)
232;SPECI;Nemapogon;picarella;(Clerck, 1759)
233;SPECI;Nemapogon;nigralbella;(Zeller, 1839)
234;SPECI;Nemapogon;falstriella;(Haas, 1881)
235;GENUS;;Triaxomasia;Zagulajev, 1964
236;SPECI;Triaxomasia;caprimulgella;(Stainton, 1851)
237;SUBFA;;Tineinae;
238;GENUS;;Trichophaga;Ragonot, 1894
239;SPECI;Trichophaga;tapetzella;(Linnaeus, 1758)
240;SPECI;Trichophaga;scandinaviella;Zagulajev, 1960
241;GENUS;;Tineola;Herrich-Schäffer, 1853
242;SPECI;Tineola;bisselliella;(Hummel, 1823)
243;GENUS;;Tinea;Linnaeus, 1758
244;SPECI;Tinea;pellionella;Linnaeus, 1758
245;SPECI;Tinea;dubiella;Stainton, 1859
246;SPECI;Tinea;flavescentella;Haworth, 1828
247;SPECI;Tinea;pallescentella;Stainton, 1851
248;SPECI;Tinea;steueri;G. Petersen, 1966
249;SPECI;Tinea;columbariella;Wocke, 1877
250;SPECI;Tinea;semifulvella;Haworth, 1828
251;SPECI;Tinea;trinotella;Thunberg, 1794
252;GENUS;;Niditinea;G. Petersen, 1957
253;SPECI;Niditinea;fuscella;(Linnaeus, 1758)
254;SPECI;Niditinea;striolella;(Matsumura, 1931)
255;GENUS;;Monopis;Hübner, 1825
256;SPECI;Monopis;laevigella;(Denis & Schiffermüller, 1775)
257;SPECI;Monopis;weaverella;(Scott, 1858)
258;SPECI;Monopis;spilotella;(Tengström, 1848)
259;SPECI;Monopis;obviella;(Denis & Schiffermüller, 1775)
260;SPECI;Monopis;imella;(Hübner, 1813)
261;SPECI;Monopis;monachella;(Hübner, 1796)
262;SPECI;Monopis;fenestratella;(Heyden, 1863)
263;FAMIL;;Lypusidae;
264;GENUS;;Lypusa;Zeller, 1852
265;SPECI;Lypusa;maurella;(Denis & Schiffermüller, 1775)
266;FAMIL;;Psychidae;
267;SUBFA;;Naryciinae;
268;TRIBU;;Naryciini;
269;GENUS;;Diplodoma;Zeller, 1852
270;SPECI;Diplodoma;laichartingella;(Goeze, 1783)
271;GENUS;;Narycia;Stephens, 1836
272;SPECI;Narycia;duplicella;(Goeze, 1783)
273;TRIBU;;Dahlicini;
274;GENUS;;Dahlica;Enderlein, 1912
275;SPECI;Dahlica;triquetrella;(Hübner, 1813)
276;SPECI;Dahlica;lichenella;(Linnaeus, 1761)
277;SPECI;Dahlica;lazuri;(Clerck, 1759)
278;GENUS;;Siederia;Meier, 1953
279;SPECI;Siederia;listerella;(Linnaeus, 1758)
280;SUBFA;;Taleporiinae;
281;GENUS;;Taleporia;Hübner, 1825
282;SPECI;Taleporia;tubulosa;(Retzius, 1783)
;SPECI;Bankesia;conspurcatella;(Zeller, 1850)
283;SUBFA;;Psychinae;
284;GENUS;;Bacotia;Tutt, 1899
285;SPECI;Bacotia;claustrella;(Bruand, 1845)
286;GENUS;;Proutia;Tutt, 1899
287;SPECI;Proutia;rotunda;Suomalainen, 1990
288;GENUS;;Psyche;Schrank, 1801
289;SPECI;Psyche;casta;(Pallas, 1767)
290;SPECI;Psyche;crassiorella;(Bruand, 1851)
291;SUBFA;;Epichnopteryginae;
292;GENUS;;Epichnopterix;Hübner, 1825
293;SPECI;Epichnopterix;plumella;(Denis & Schiffermüller, 1775)
294;GENUS;;Whittleia;Tutt, 1900
295;SPECI;Whittleia;retiella;(Newman, 1847)
296;SUBFA;;Oiketicinae;
297;TRIBU;;Acanthopsychini;
298;GENUS;;Acanthopsyche;Heylaerts, 1881
299;SPECI;Acanthopsyche;atra;(Linnaeus, 1767)
300;GENUS;;Canephora;Hübner, 1822
301;SPECI;Canephora;hirsuta;(Poda, 1761)
302;GENUS;;Pachythelia;Westwood, 1848
303;SPECI;Pachythelia;villosella;(Ochsenheimer, 1810)
304;TRIBU;;Phalacropterygini;
305;GENUS;;Phalacropterix;Hübner, 1825
306;SPECI;Phalacropterix;graslinella;(Boisduval, 1852)
307;SUPER;;Gracillarioidea;
308;FAMIL;;Roeslerstammiidae;
309;GENUS;;Roeslerstammia;Zeller, 1839
310;SPECI;Roeslerstammia;erxlebella;(Fabricius, 1787)
311;FAMIL;;Douglasiidae;
312;GENUS;;Tinagma;Zeller, 1839
313;SPECI;Tinagma;ocnerostomella;(Stainton, 1850)
314;SPECI;Tinagma;anchusella;(Benander, 1936)
315;GENUS;;Klimeschia;Amsel, 1938
316;SPECI;Klimeschia;transversella;(Zeller, 1839)
317;FAMIL;;Bucculatricidae;
318;GENUS;;Bucculatrix;Zeller, 1839
323;SPECI;Bucculatrix;artemisiella;Herrich-Schäffer, 1855
327;SPECI;Bucculatrix;bechsteinella;(Scharfenberg, 1805)
319;SPECI;Bucculatrix;cidarella;(Zeller, 1839)
329;SPECI;Bucculatrix;cristatella;(Zeller, 1839)
326;SPECI;Bucculatrix;demaryella;(Duponchel, 1840)
325;SPECI;Bucculatrix;frangutella;(Goeze, 1783)
321;SPECI;Bucculatrix;gnaphaliella;(Treitschke, 1833)
322;SPECI;Bucculatrix;maritima;Stainton, 1851
320;SPECI;Bucculatrix;nigricomella;(Zeller, 1839)
324;SPECI;Bucculatrix;ratisbonensis;Stainton, 1861
330;SPECI;Bucculatrix;thoracella;(Thunberg, 1794)
328;SPECI;Bucculatrix;ulmella;Zeller, 1848
331;FAMIL;;Gracillariidae;
332;SUBFA;;Gracillariinae;
333;GENUS;;Parectopa;Clemens, 1860
334;SPECI;Parectopa;ononidis;(Zeller, 1839)
335;GENUS;;Caloptilia;Hübner, 1825
342;SPECI;Caloptilia;alchimiella;(Scopoli, 1763)
340;SPECI;Caloptilia;betulicola;(M. Hering, 1928)
336;SPECI;Caloptilia;cuculipennella;(Hübner, 1796)
339;SPECI;Caloptilia;elongella;(Linnaeus, 1761)
345;SPECI;Caloptilia;falconipennella;(Hübner, 1813)
337;SPECI;Caloptilia;populetorum;(Zeller, 1839)
343;SPECI;Caloptilia;robustella;Jäckh, 1972
341;SPECI;Caloptilia;rufipennella;(Hübner, 1796)
346;SPECI;Caloptilia;semifascia;(Haworth, 1828)
344;SPECI;Caloptilia;stigmatella;(Fabricius, 1781)
338;SPECI;Caloptilia;suberinella;(Tengström, 1848)
10008;SPECI;Caloptilia;azaleella;(Brants, 1913)
347;GENUS;;Gracillaria;Haworth, 1828
348;SPECI;Gracillaria;syringella;(Fabricius, 1794)
349;GENUS;;Aspilapteryx;Spuler, 1910
350;SPECI;Aspilapteryx;tringipennella;(Zeller, 1839)
351;GENUS;;Eucalybites;Kumata, 1982
352;SPECI;Eucalybites;auroguttella;(Stephens, 1835)
353;GENUS;;Calybites;Hübner, 1822
354;SPECI;Calybites;phasianipennella;(Hübner, 1813)
355;GENUS;;Povolnya;Kuznetsov, 1979
356;SPECI;Povolnya;leucapennella;(Stephens, 1835)
357;GENUS;;Acrocercops;Wallengren, 1881
358;SPECI;Acrocercops;brongniardella;(Fabricius, 1798)
359;GENUS;;Dialectica;Walsingham, 1897
360;SPECI;Dialectica;imperialella;(Zeller, 1847)
361;GENUS;;Leucospilapteryx;Spuler, 1910
362;SPECI;Leucospilapteryx;omissella;(Stainton, 1848)
363;GENUS;;Callisto;Stephens, 1834
364;SPECI;Callisto;denticulella;(Thunberg, 1794)
365;GENUS;;Parornix;Spuler, 1910
368;SPECI;Parornix;anglicella;(Stainton, 1850)
370;SPECI;Parornix;betulae;(Stainton, 1854)
369;SPECI;Parornix;devoniella;(Stainton, 1850)
367;SPECI;Parornix;fagivora;(Frey, 1861)
372;SPECI;Parornix;finitimella;(Zeller, 1850)
366;SPECI;Parornix;loganella;(Stainton, 1848)
371;SPECI;Parornix;scoticella;(Stainton, 1850)
374;SPECI;Parornix;torquillella;(Zeller, 1850)
373;SPECI;Parornix;traugotti;Svensson, 1976
375;SUBFA;;Lithocolletinae;
376;GENUS;;Phyllonorycter;Hübner, 1822
417;SPECI;Phyllonorycter;acerifoliella;(Zeller, 1839)
403;SPECI;Phyllonorycter;anderidae;(W. Fletcher, 1885)
422;SPECI;Phyllonorycter;apparella;(Herrich-Schäffer, 1855)
385;SPECI;Phyllonorycter;blancardella;(Fabricius, 1781)
